src,dst,exp,seed,spazio,terna,ratio,in_domain,metodo,bal_acc,n_target,unseen_proto_h,unseen_state_h,roc_auc_target,frazione_attacchi,budget,normali
bot,unsw,bot->unsw,42,ricco,ton+bot+unsw,3.0,False,non adattato,0.44097709409635477,257673,0.0,0.0,0.34748940973864856,0.6390774353541117,,
bot,unsw,bot->unsw,42,ricco,ton+bot+unsw,3.0,False,8 etichette,0.7865957104322348,257673,0.0,0.0,,,8.0,3.0
bot,unsw,bot->unsw,42,ricco,ton+bot+unsw,3.0,False,rifit completo n=8,0.74733512730093,257673,0.0,0.0,,,8.0,
bot,unsw,bot->unsw,42,ricco,ton+bot+unsw,3.0,False,32 etichette,0.7391767787440919,257673,0.0,0.0,,,32.0,8.0
bot,unsw,bot->unsw,42,ricco,ton+bot+unsw,3.0,False,rifit completo n=32,0.7582513686911054,257673,0.0,0.0,,,32.0,
bot,unsw,bot->unsw,42,ricco,ton+bot+unsw,3.0,False,128 etichette,0.7888282586953328,257673,0.0,0.0,,,128.0,48.0
bot,unsw,bot->unsw,42,ricco,ton+bot+unsw,3.0,False,rifit completo n=128,0.8014100701841165,257673,0.0,0.0,,,128.0,
bot,ton,bot->ton,43,ricco,ton+bot+unsw,3.0,False,non adattato,0.6172368471774619,211043,0.0,0.212525409513701,0.81056966921878,0.7630814573333397,,
bot,ton,bot->ton,43,ricco,ton+bot+unsw,3.0,False,8 etichette,0.7827334079223561,211043,0.0,0.212525409513701,,,8.0,2.0
bot,ton,bot->ton,43,ricco,ton+bot+unsw,3.0,False,rifit completo n=8,0.46885246784151813,211043,0.0,0.212525409513701,,,8.0,
bot,ton,bot->ton,43,ricco,ton+bot+unsw,3.0,False,32 etichette,0.8552787632353265,211043,0.0,0.212525409513701,,,32.0,7.0
bot,ton,bot->ton,43,ricco,ton+bot+unsw,3.0,False,rifit completo n=32,0.7426584658443123,211043,0.0,0.212525409513701,,,32.0,
bot,ton,bot->ton,43,ricco,ton+bot+unsw,3.0,False,128 etichette,0.926236879316924,211043,0.0,0.212525409513701,,,128.0,20.0
bot,ton,bot->ton,43,ricco,ton+bot+unsw,3.0,False,rifit completo n=128,0.9328359379915635,211043,0.0,0.212525409513701,,,128.0,
bot,bot,bot->bot,43,ricco,ton+bot+unsw,3.0,True,non adattato,0.9938134703725412,733705,0.0,0.0,0.9989953933647521,0.9998705201681874,,
bot,unsw,bot->unsw,43,ricco,ton+bot+unsw,3.0,False,non adattato,0.4612695912701281,257673,0.0,0.0,0.3374732998711229,0.6390774353541117,,
bot,unsw,bot->unsw,43,ricco,ton+bot+unsw,3.0,False,8 etichette,0.6626572808669995,257673,0.0,0.0,,,8.0,2.0
bot,unsw,bot->unsw,43,ricco,ton+bot+unsw,3.0,False,rifit completo n=8,0.6725006230769809,257673,0.0,0.0,,,8.0,
bot,unsw,bot->unsw,43,ricco,ton+bot+unsw,3.0,False,32 etichette,0.7840582701788505,257673,0.0,0.0,,,32.0,8.0
bot,unsw,bot->unsw,43,ricco,ton+bot+unsw,3.0,False,rifit completo n=32,0.7663527829030382,257673,0.0,0.0,,,32.0,
bot,unsw,bot->unsw,43,ricco,ton+bot+unsw,3.0,False,128 etichette,0.7945746887013201,257673,0.0,0.0,,,128.0,54.0
