exp,seed,politica,batch,frazione_target,bal_acc,adattamenti,etichette
ton->bot,49,ogni_batch_int,0,0.0,0.9193023217842231,0,0
ton->bot,49,martingala_int,0,0.0,0.9193023217842231,0,0
ton->bot,49,statico,1,0.053,0.9033899346074641,0,0
ton->bot,49,ogni_batch_int,1,0.053,0.9439481195129882,1,32
ton->bot,49,martingala_int,1,0.053,0.9033899346074641,0,0
ton->bot,49,statico,2,0.105,0.8857066834861336,0,0
ton->bot,49,ogni_batch_int,2,0.105,0.9200785997230427,2,64
ton->bot,49,martingala_int,2,0.105,0.8857066834861336,0,0
ton->bot,49,statico,3,0.158,0.862506584122934,0,0
ton->bot,49,ogni_batch_int,3,0.158,0.9608132367922927,3,96
ton->bot,49,martingala_int,3,0.158,0.862506584122934,0,0
ton->bot,49,statico,4,0.211,0.8489372987538033,0,0
ton->bot,49,ogni_batch_int,4,0.211,0.9274177765539477,4,128
ton->bot,49,martingala_int,4,0.211,0.8489372987538033,0,0
ton->bot,49,statico,5,0.263,0.8317080047167711,0,0
ton->bot,49,ogni_batch_int,5,0.263,0.9103888741627926,5,160
ton->bot,49,martingala_int,5,0.263,0.8317080047167711,0,0
ton->bot,49,statico,6,0.316,0.8137575481783248,0,0
ton->bot,49,ogni_batch_int,6,0.316,0.8477294068359771,6,192
ton->bot,49,martingala_int,6,0.316,0.8137575481783248,0,0
ton->bot,49,statico,7,0.368,0.8009654385668413,0,0
ton->bot,49,ogni_batch_int,7,0.368,0.8697406932259899,7,224
ton->bot,49,martingala_int,7,0.368,0.8009654385668413,0,0
ton->bot,49,statico,8,0.421,0.7852437421770705,0,0
ton->bot,49,ogni_batch_int,8,0.421,0.8732030431586204,8,256
ton->bot,49,martingala_int,8,0.421,0.7852437421770705,0,0
ton->bot,49,statico,9,0.474,0.771666015897073,0,0
ton->bot,49,ogni_batch_int,9,0.474,0.9032553306389625,9,288
ton->bot,49,martingala_int,9,0.474,0.771666015897073,0,0
ton->bot,49,statico,10,0.526,0.7617733112551683,0,0
ton->bot,49,ogni_batch_int,10,0.526,0.9676453194936085,10,320
ton->bot,49,martingala_int,10,0.526,0.7617733112551683,0,0
ton->bot,49,statico,11,0.579,0.7520924765138977,0,0
ton->bot,49,ogni_batch_int,11,0.579,0.9499836006417397,11,352
ton->bot,49,martingala_int,11,0.579,0.7276157826426564,1,32
ton->bot,49,statico,12,0.632,0.7296341909578865,0,0
ton->bot,49,ogni_batch_int,12,0.632,0.9719007815297617,12,384
ton->bot,49,martingala_int,12,0.632,0.7755494796014527,2,64
ton->bot,49,statico,13,0.684,0.7214039326658891,0,0
ton->bot,49,ogni_batch_int,13,0.684,0.9709929997765872,13,416
ton->bot,49,martingala_int,13,0.684,0.7936888065003317,3,96
ton->bot,49,statico,14,0.737,0.7116006548186882,0,0
ton->bot,49,ogni_batch_int,14,0.737,0.9672556394599994,14,448
ton->bot,49,martingala_int,14,0.737,0.8101622164477692,4,128
ton->bot,49,statico,15,0.789,0.6881439322297103,0,0
ton->bot,49,ogni_batch_int,15,0.789,0.8153698016730209,15,480
ton->bot,49,martingala_int,15,0.789,0.8138558869300629,5,160
ton->bot,49,statico,16,0.842,0.6764313419675123,0,0
ton->bot,49,ogni_batch_int,16,0.842,0.8552623128794019,16,512
ton->bot,49,martingala_int,16,0.842,0.7852162197519159,6,192
ton->bot,49,statico,17,0.895,0.6587954917387134,0,0
ton->bot,49,ogni_batch_int,17,0.895,0.8732412092579802,17,544
ton->bot,49,martingala_int,17,0.895,0.8104243843202359,7,224
ton->bot,49,statico,18,0.947,0.6598748876849457,0,0
ton->bot,49,ogni_batch_int,18,0.947,0.8767626883234978,18,576
ton->bot,49,martingala_int,18,0.947,0.8216039620567772,8,256
ton->bot,49,statico,19,1.0,0.720441132339702,0,0
ton->bot,49,ogni_batch_int,19,1.0,0.9979493848154446,19,608
ton->bot,49,martingala_int,19,1.0,0.9985995798739622,9,288
ton->bot,50,statico,0,0.0,0.9306516693968756,0,0
ton->bot,50,ogni_batch_int,0,0.0,0.9306516693968756,0,0
ton->bot,50,martingala_int,0,0.0,0.9306516693968756,0,0
ton->bot,50,statico,1,0.053,0.9170876694151557,0,0
ton->bot,50,ogni_batch_int,1,0.053,0.9474587935649988,1,32
ton->bot,50,martingala_int,1,0.053,0.9170876694151557,0,0
ton->bot,50,statico,2,0.105,0.8985731077552883,0,0
ton->bot,50,ogni_batch_int,2,0.105,0.9384033344539511,2,64
ton->bot,50,martingala_int,2,0.105,0.8985731077552883,0,0
ton->bot,50,statico,3,0.158,0.8865379953628256,0,0
ton->bot,50,ogni_batch_int,3,0.158,0.9430977355695571,3,96
ton->bot,50,martingala_int,3,0.158,0.8865379953628256,0,0
ton->bot,50,statico,4,0.211,0.8664338571500998,0,0
ton->bot,50,ogni_batch_int,4,0.211,0.9366705470256815,4,128
ton->bot,50,martingala_int,4,0.211,0.8664338571500998,0,0
ton->bot,50,statico,5,0.263,0.8539799765945708,0,0
ton->bot,50,ogni_batch_int,5,0.263,0.9162148055121997,5,160
ton->bot,50,martingala_int,5,0.263,0.8539799765945708,0,0
ton->bot,50,statico,6,0.316,0.839925803429048,0,0
ton->bot,50,ogni_batch_int,6,0.316,0.9315283194631104,6,192
ton->bot,50,martingala_int,6,0.316,0.839925803429048,0,0
ton->bot,50,statico,7,0.368,0.8291623242496147,0,0
ton->bot,50,ogni_batch_int,7,0.368,0.9677779246614733,7,224
ton->bot,50,martingala_int,7,0.368,0.8291623242496147,0,0
ton->bot,50,statico,8,0.421,0.8063623411922978,0,0
ton->bot,50,ogni_batch_int,8,0.421,0.9395539282532511,8,256
ton->bot,50,martingala_int,8,0.421,0.8063623411922978,0,0
ton->bot,50,statico,9,0.474,0.7932278501462697,0,0
ton->bot,50,ogni_batch_int,9,0.474,0.9721155542962527,9,288
ton->bot,50,martingala_int,9,0.474,0.7932278501462697,0,0
ton->bot,50,statico,10,0.526,0.7841031668844622,0,0
ton->bot,50,ogni_batch_int,10,0.526,0.9720979531738427,10,320
ton->bot,50,martingala_int,10,0.526,0.7841031668844622,0,0
ton->bot,50,statico,11,0.579,0.7748828355196815,0,0
ton->bot,50,ogni_batch_int,11,0.579,0.977653315154658,11,352
ton->bot,50,martingala_int,11,0.579,0.7803463851094015,1,32
ton->bot,50,statico,12,0.632,0.7618658151847466,0,0
ton->bot,50,ogni_batch_int,12,0.632,0.9743483436427811,12,384
ton->bot,50,martingala_int,12,0.632,0.6795407894789696,2,64
ton->bot,50,statico,13,0.684,0.7481653468679138,0,0
ton->bot,50,ogni_batch_int,13,0.684,0.9793227838010203,13,416
ton->bot,50,martingala_int,13,0.684,0.6690543730513039,3,96
ton->bot,50,statico,14,0.737,0.7276651455147167,0,0
ton->bot,50,ogni_batch_int,14,0.737,0.972765317822105,14,448
ton->bot,50,martingala_int,14,0.737,0.8893135270367133,4,128
ton->bot,50,statico,15,0.789,0.7179397030473786,0,0
ton->bot,50,ogni_batch_int,15,0.789,0.9750681966953674,15,480
ton->bot,50,martingala_int,15,0.789,0.8907657037662411,5,160
ton->bot,50,statico,16,0.842,0.7106191192694455,0,0
ton->bot,50,ogni_batch_int,16,0.842,0.9803488803656886,16,512
ton->bot,50,martingala_int,16,0.842,0.9125387230282556,6,192
ton->bot,50,statico,17,0.895,0.6919081291001754,0,0
ton->bot,50,ogni_batch_int,17,0.895,0.9085850668512738,17,544
ton->bot,50,martingala_int,17,0.895,0.9061611794692193,7,224
ton->bot,50,statico,18,0.947,0.6801171007604248,0,0
ton->bot,50,ogni_batch_int,18,0.947,0.9728528208072915,18,576
ton->bot,50,martingala_int,18,0.947,0.7951570637183475,8,256
ton->bot,50,statico,19,1.0,0.22114711471147114,0,0
ton->bot,50,ogni_batch_int,19,1.0,0.4977497749774977,19,608
ton->bot,50,martingala_int,19,1.0,0.4977497749774977,9,288
ton->bot,51,statico,0,0.0,0.9280024816682795,0,0
ton->bot,51,ogni_batch_int,0,0.0,0.9280024816682795,0,0
ton->bot,51,martingala_int,0,0.0,0.9280024816682795,0,0
ton->bot,51,statico,1,0.053,0.9119540796615413,0,0
ton->bot,51,ogni_batch_int,1,0.053,0.8602818271428343,1,32
ton->bot,51,martingala_int,1,0.053,0.9119540796615413,0,0
ton->bot,51,statico,2,0.105,0.8925280847617995,0,0
ton->bot,51,ogni_batch_int,2,0.105,0.7563218590691893,2,64
ton->bot,51,martingala_int,2,0.105,0.8925280847617995,0,0
ton->bot,51,statico,3,0.158,0.8763644793987257,0,0
ton->bot,51,ogni_batch_int,3,0.158,0.9028810764043316,3,96
ton->bot,51,martingala_int,3,0.158,0.8763644793987257,0,0
ton->bot,51,statico,4,0.211,0.8624003737985277,0,0
ton->bot,51,ogni_batch_int,4,0.211,0.9043028813028076,4,128
ton->bot,51,martingala_int,4,0.211,0.8624003737985277,0,0
ton->bot,51,statico,5,0.263,0.8470352433674204,0,0
ton->bot,51,ogni_batch_int,5,0.263,0.8908547842044754,5,160
ton->bot,51,martingala_int,5,0.263,0.8470352433674204,0,0
ton->bot,51,statico,6,0.316,0.8296608396769872,0,0
ton->bot,51,ogni_batch_int,6,0.316,0.9043759682627174,6,192
ton->bot,51,martingala_int,6,0.316,0.8296608396769872,0,0
ton->bot,51,statico,7,0.368,0.820469879716718,0,0
ton->bot,51,ogni_batch_int,7,0.368,0.9009733807022025,7,224
ton->bot,51,martingala_int,7,0.368,0.820469879716718,0,0
ton->bot,51,statico,8,0.421,0.8074051014629571,0,0
ton->bot,51,ogni_batch_int,8,0.421,0.9263660356672954,8,256
ton->bot,51,martingala_int,8,0.421,0.8074051014629571,0,0
ton->bot,51,statico,9,0.474,0.7871247610938554,0,0
ton->bot,51,ogni_batch_int,9,0.474,0.9425613485903847,9,288
ton->bot,51,martingala_int,9,0.474,0.7871247610938554,0,0
ton->bot,51,statico,10,0.526,0.7718219423399993,0,0
ton->bot,51,ogni_batch_int,10,0.526,0.940419309547352,10,320
ton->bot,51,martingala_int,10,0.526,0.7718219423399993,0,0
ton->bot,51,statico,11,0.579,0.7668490617668735,0,0
ton->bot,51,ogni_batch_int,11,0.579,0.9449385282928183,11,352
ton->bot,51,martingala_int,11,0.579,0.7668490617668735,0,0
ton->bot,51,statico,12,0.632,0.7501434002594491,0,0
ton->bot,51,ogni_batch_int,12,0.632,0.9771408560307906,12,384
ton->bot,51,martingala_int,12,0.632,0.7501434002594491,0,0
ton->bot,51,statico,13,0.684,0.7406219735838948,0,0
ton->bot,51,ogni_batch_int,13,0.684,0.9672327137980534,13,416
ton->bot,51,martingala_int,13,0.684,0.7406219735838948,0,0
ton->bot,51,statico,14,0.737,0.7240302967604844,0,0
ton->bot,51,ogni_batch_int,14,0.737,0.9385320054106459,14,448
ton->bot,51,martingala_int,14,0.737,0.7240302967604844,0,0
ton->bot,51,statico,15,0.789,0.7120963243042211,0,0
ton->bot,51,ogni_batch_int,15,0.789,0.9679296059835947,15,480
ton->bot,51,martingala_int,15,0.789,0.7892451290315916,1,32
ton->bot,51,statico,16,0.842,0.7108224605596918,0,0
ton->bot,51,ogni_batch_int,16,0.842,0.978190334555143,16,512
ton->bot,51,martingala_int,16,0.842,0.805861548102232,2,64
ton->bot,51,statico,17,0.895,0.6950877398379841,0,0
ton->bot,51,ogni_batch_int,17,0.895,0.9776520831363296,17,544
ton->bot,51,martingala_int,17,0.895,0.7949646969294434,3,96
ton->bot,51,statico,18,0.947,0.6744643031580123,0,0
ton->bot,51,ogni_batch_int,18,0.947,0.961430176251413,18,576
ton->bot,51,martingala_int,18,0.947,0.8118223112239914,4,128
ton->bot,51,statico,19,1.0,0.4387,0,0
ton->bot,51,ogni_batch_int,19,1.0,0.99605,19,608
ton->bot,51,martingala_int,19,1.0,0.99635,5,160
bot->ton,42,statico,0,0.0,0.97545,0,0
bot->ton,42,ogni_batch_int,0,0.0,0.97545,0,0
bot->ton,42,martingala_int,0,0.0,0.97545,0,0
bot->ton,42,statico,1,0.053,0.9576386959340557,0,0
bot->ton,42,ogni_batch_int,1,0.053,0.9576386959340557,1,32
bot->ton,42,martingala_int,1,0.053,0.9576386959340557,0,0
bot->ton,42,statico,2,0.105,0.951070131100932,0,0
bot->ton,42,ogni_batch_int,2,0.105,0.7939523771915968,2,64
bot->ton,42,martingala_int,2,0.105,0.951070131100932,0,0
bot->ton,42,statico,3,0.158,0.9333852544132918,0,0
bot->ton,42,ogni_batch_int,3,0.158,0.695305352081053,3,96
bot->ton,42,martingala_int,3,0.158,0.6029700261008673,1,32
bot->ton,42,statico,4,0.211,0.9202626042367612,0,0
bot->ton,42,ogni_batch_int,4,0.211,0.8639251751448411,4,128
bot->ton,42,martingala_int,4,0.211,0.7043880288443793,2,64
bot->ton,42,statico,5,0.263,0.9170212553146253,0,0
bot->ton,42,ogni_batch_int,5,0.263,0.8051663725333473,5,160
bot->ton,42,martingala_int,5,0.263,0.8041002167009306,3,96
bot->ton,42,statico,6,0.316,0.895534057658389,0,0
bot->ton,42,ogni_batch_int,6,0.316,0.7922714611652377,6,192
bot->ton,42,martingala_int,6,0.316,0.7870751209720037,4,128
bot->ton,42,statico,7,0.368,0.8953754998482024,0,0
bot->ton,42,ogni_batch_int,7,0.368,0.8005738289778749,7,224
bot->ton,42,martingala_int,7,0.368,0.7970737124834826,5,160
bot->ton,42,statico,8,0.421,0.8829768641322351,0,0
bot->ton,42,ogni_batch_int,8,0.421,0.7930688664053653,8,256
bot->ton,42,martingala_int,8,0.421,0.8652945375277814,6,192
bot->ton,42,statico,9,0.474,0.86845351741506,0,0
bot->ton,42,ogni_batch_int,9,0.474,0.7956046025971796,9,288
bot->ton,42,martingala_int,9,0.474,0.8601844467798608,7,224
bot->ton,42,statico,10,0.526,0.8558365983550593,0,0
bot->ton,42,ogni_batch_int,10,0.526,0.8871552938022226,10,320
bot->ton,42,martingala_int,10,0.526,0.7919133371875097,8,256
bot->ton,42,statico,11,0.579,0.8431520203218708,0,0
bot->ton,42,ogni_batch_int,11,0.579,0.8906941013720499,11,352
bot->ton,42,martingala_int,11,0.579,0.7941604958579627,9,288
bot->ton,42,statico,12,0.632,0.8278619445463418,0,0
bot->ton,42,ogni_batch_int,12,0.632,0.8608908516119622,12,384
bot->ton,42,martingala_int,12,0.632,0.7890621460292311,10,320
bot->ton,42,statico,13,0.684,0.815537652680924,0,0
bot->ton,42,ogni_batch_int,13,0.684,0.8668348011477376,13,416
bot->ton,42,martingala_int,13,0.684,0.8729461213977352,11,352
bot->ton,42,statico,14,0.737,0.805125120660059,0,0
bot->ton,42,ogni_batch_int,14,0.737,0.9244585344783776,14,448
bot->ton,42,martingala_int,14,0.737,0.8665561294300864,12,384
bot->ton,42,statico,15,0.789,0.7854466135207561,0,0
bot->ton,42,ogni_batch_int,15,0.789,0.9298046299236867,15,480
bot->ton,42,martingala_int,15,0.789,0.8713057344501247,13,416
bot->ton,42,statico,16,0.842,0.77398671774636,0,0
bot->ton,42,ogni_batch_int,16,0.842,0.8699937501387329,16,512
bot->ton,42,martingala_int,16,0.842,0.8783275271083404,14,448
bot->ton,42,statico,17,0.895,0.7593199608370589,0,0
bot->ton,42,ogni_batch_int,17,0.895,0.9270519095367451,17,544
bot->ton,42,martingala_int,17,0.895,0.8610684360624763,15,480
bot->ton,42,statico,18,0.947,0.7406364717733531,0,0
bot->ton,42,ogni_batch_int,18,0.947,0.9313251317510962,18,576
bot->ton,42,martingala_int,18,0.947,0.8619128598330195,16,512
bot->ton,42,statico,19,1.0,0.7292776727963514,0,0
bot->ton,42,ogni_batch_int,19,1.0,0.9271563495686093,19,608
bot->ton,42,martingala_int,19,1.0,0.9226071090961694,17,544
bot->ton,43,statico,0,0.0,0.9859,0,0
bot->ton,43,ogni_batch_int,0,0.0,0.9859,0,0
bot->ton,43,martingala_int,0,0.0,0.9859,0,0
bot->ton,43,statico,1,0.053,0.9531514569820654,0,0
bot->ton,43,ogni_batch_int,1,0.053,0.9531514569820654,1,32
bot->ton,43,martingala_int,1,0.053,0.9531514569820654,0,0
bot->ton,43,statico,2,0.105,0.9532463944988185,0,0
bot->ton,43,ogni_batch_int,2,0.105,0.9532463944988185,2,64
bot->ton,43,martingala_int,2,0.105,0.9532463944988185,1,32
bot->ton,43,statico,3,0.158,0.9349014709247607,0,0
bot->ton,43,ogni_batch_int,3,0.158,0.9349014709247607,3,96
bot->ton,43,martingala_int,3,0.158,0.9349014709247607,2,64
bot->ton,43,statico,4,0.211,0.9197734493714601,0,0
bot->ton,43,ogni_batch_int,4,0.211,0.8851443569553805,4,128
bot->ton,43,martingala_int,4,0.211,0.8832545931758531,3,96
bot->ton,43,statico,5,0.263,0.9147302084049798,0,0
bot->ton,43,ogni_batch_int,5,0.263,0.8957622601279318,5,160
bot->ton,43,martingala_int,5,0.263,0.8797063071738084,4,128
bot->ton,43,statico,6,0.316,0.8966811049381431,0,0
bot->ton,43,ogni_batch_int,6,0.316,0.8896713472560349,6,192
bot->ton,43,martingala_int,6,0.316,0.8929991434139981,5,160
bot->ton,43,statico,7,0.368,0.8815928401319799,0,0
bot->ton,43,ogni_batch_int,7,0.368,0.8803541256476659,7,224
bot->ton,43,martingala_int,7,0.368,0.8852264047197429,6,192
bot->ton,43,statico,8,0.421,0.870591414110157,0,0
bot->ton,43,ogni_batch_int,8,0.421,0.886790909228979,8,256
bot->ton,43,martingala_int,8,0.421,0.8935412842498135,7,224
bot->ton,43,statico,9,0.474,0.853835905451179,0,0
bot->ton,43,ogni_batch_int,9,0.474,0.8842536252451066,9,288
bot->ton,43,martingala_int,9,0.474,0.8849510245354352,8,256
bot->ton,43,statico,10,0.526,0.8432588856128915,0,0
bot->ton,43,ogni_batch_int,10,0.526,0.8737886886852829,10,320
bot->ton,43,martingala_int,10,0.526,0.8835974993336637,9,288
bot->ton,43,statico,11,0.579,0.8269065195074876,0,0
bot->ton,43,ogni_batch_int,11,0.579,0.8799697520338001,11,352
bot->ton,43,martingala_int,11,0.579,0.8817872936167628,10,320
bot->ton,43,statico,12,0.632,0.8119949269805475,0,0
bot->ton,43,ogni_batch_int,12,0.632,0.8824793583451451,12,384
bot->ton,43,martingala_int,12,0.632,0.8821170501777029,11,352
bot->ton,43,statico,13,0.684,0.8010646994869042,0,0
bot->ton,43,ogni_batch_int,13,0.684,0.8750025814235725,13,416
bot->ton,43,martingala_int,13,0.684,0.866328724570971,12,384
bot->ton,43,statico,14,0.737,0.7803491181573373,0,0
bot->ton,43,ogni_batch_int,14,0.737,0.8771593703100553,14,448
bot->ton,43,martingala_int,14,0.737,0.869410650232568,13,416
bot->ton,43,statico,15,0.789,0.7661005423048821,0,0
bot->ton,43,ogni_batch_int,15,0.789,0.8694720229566764,15,480
bot->ton,43,martingala_int,15,0.789,0.8596994889456326,14,448
bot->ton,43,statico,16,0.842,0.7468804346153733,0,0
bot->ton,43,ogni_batch_int,16,0.842,0.8704094931586487,16,512
bot->ton,43,martingala_int,16,0.842,0.8612109448166518,15,480
bot->ton,43,statico,17,0.895,0.7330556142285702,0,0
bot->ton,43,ogni_batch_int,17,0.895,0.8683336250914467,17,544
bot->ton,43,martingala_int,17,0.895,0.8562504662397903,16,512
bot->ton,43,statico,18,0.947,0.7170887438786184,0,0
bot->ton,43,ogni_batch_int,18,0.947,0.8580016275419647,18,576
bot->ton,43,martingala_int,18,0.947,0.8394110839475761,17,544
bot->ton,43,statico,19,1.0,0.6987075857960714,0,0
bot->ton,43,ogni_batch_int,19,1.0,0.9142039285768209,19,608
bot->ton,43,martingala_int,19,1.0,0.9011176171044486,18,576
bot->ton,44,statico,0,0.0,0.9753,0,0
bot->ton,44,ogni_batch_int,0,0.0,0.9753,0,0
bot->ton,44,martingala_int,0,0.0,0.9753,0,0
bot->ton,44,statico,1,0.053,0.9500883221346135,0,0
bot->ton,44,ogni_batch_int,1,0.053,0.9500883221346135,1,32
bot->ton,44,martingala_int,1,0.053,0.9500883221346135,0,0
bot->ton,44,statico,2,0.105,0.9485974092499747,0,0
bot->ton,44,ogni_batch_int,2,0.105,0.9485974092499747,2,64
bot->ton,44,martingala_int,2,0.105,0.9485974092499747,1,32
bot->ton,44,statico,3,0.158,0.9316824108800783,0,0
bot->ton,44,ogni_batch_int,3,0.158,0.7683770592402503,3,96
bot->ton,44,martingala_int,3,0.158,0.8088829073660008,2,64
bot->ton,44,statico,4,0.211,0.91787300313333,0,0
bot->ton,44,ogni_batch_int,4,0.211,0.8374344786774991,4,128
bot->ton,44,martingala_int,4,0.211,0.8171535420271059,3,96
bot->ton,44,statico,5,0.263,0.9108819817531267,0,0
bot->ton,44,ogni_batch_int,5,0.263,0.9539402922958847,5,160
bot->ton,44,martingala_int,5,0.263,0.7421142807726816,4,128
bot->ton,44,statico,6,0.316,0.8923575210586066,0,0
bot->ton,44,ogni_batch_int,6,0.316,0.9465171270423482,6,192
bot->ton,44,martingala_int,6,0.316,0.945155254148404,5,160
bot->ton,44,statico,7,0.368,0.8908018955009858,0,0
bot->ton,44,ogni_batch_int,7,0.368,0.9514481788037212,7,224
bot->ton,44,martingala_int,7,0.368,0.9549590341761942,6,192
bot->ton,44,statico,8,0.421,0.8714738934915831,0,0
bot->ton,44,ogni_batch_int,8,0.421,0.939367201130648,8,256
bot->ton,44,martingala_int,8,0.421,0.9515666745733282,7,224
bot->ton,44,statico,9,0.474,0.8634851249155712,0,0
bot->ton,44,ogni_batch_int,9,0.474,0.9541567864794069,9,288
bot->ton,44,martingala_int,9,0.474,0.888610595061924,8,256
bot->ton,44,statico,10,0.526,0.8487682735350259,0,0
bot->ton,44,ogni_batch_int,10,0.526,0.9488873864468257,10,320
bot->ton,44,martingala_int,10,0.526,0.9479115047766109,9,288
bot->ton,44,statico,11,0.579,0.8332411981940621,0,0
bot->ton,44,ogni_batch_int,11,0.579,0.910442134893875,11,352
bot->ton,44,martingala_int,11,0.579,0.8503581725653233,10,320
bot->ton,44,statico,12,0.632,0.8211172513791127,0,0
bot->ton,44,ogni_batch_int,12,0.632,0.9357257860416027,12,384
bot->ton,44,martingala_int,12,0.632,0.8411891723072118,11,352
bot->ton,44,statico,13,0.684,0.8072940210776614,0,0
bot->ton,44,ogni_batch_int,13,0.684,0.9244791920245068,13,416
bot->ton,44,martingala_int,13,0.684,0.8601272490690824,12,384
bot->ton,44,statico,14,0.737,0.7924841081227189,0,0
bot->ton,44,ogni_batch_int,14,0.737,0.9243628491572135,14,448
bot->ton,44,martingala_int,14,0.737,0.8141474460484949,13,416
bot->ton,44,statico,15,0.789,0.7726305738892548,0,0
bot->ton,44,ogni_batch_int,15,0.789,0.9197899672946629,15,480
bot->ton,44,martingala_int,15,0.789,0.9123811839828982,14,448
bot->ton,44,statico,16,0.842,0.7537533791216957,0,0
bot->ton,44,ogni_batch_int,16,0.842,0.9127625539447365,16,512
bot->ton,44,martingala_int,16,0.842,0.9228149040367968,15,480
bot->ton,44,statico,17,0.895,0.7407194410476206,0,0
bot->ton,44,ogni_batch_int,17,0.895,0.9034448662306909,17,544
bot->ton,44,martingala_int,17,0.895,0.9280786329664099,16,512
bot->ton,44,statico,18,0.947,0.7253218912079964,0,0
bot->ton,44,ogni_batch_int,18,0.947,0.9136346231768386,18,576
bot->ton,44,martingala_int,18,0.947,0.8594825653907239,17,544
bot->ton,44,statico,19,1.0,0.7065159663905156,0,0
bot->ton,44,ogni_batch_int,19,1.0,0.8523087233790354,19,608
bot->ton,44,martingala_int,19,1.0,0.8593364876083761,18,576
bot->ton,45,statico,0,0.0,0.9531,0,0
bot->ton,45,ogni_batch_int,0,0.0,0.9531,0,0
bot->ton,45,martingala_int,0,0.0,0.9531,0,0
bot->ton,45,statico,1,0.053,0.9419403125454746,0,0
bot->ton,45,ogni_batch_int,1,0.053,0.9419403125454746,1,32
bot->ton,45,martingala_int,1,0.053,0.9419403125454746,0,0
bot->ton,45,statico,2,0.105,0.9341195357401175,0,0
bot->ton,45,ogni_batch_int,2,0.105,0.7693839680601127,2,64
bot->ton,45,martingala_int,2,0.105,0.9341195357401175,0,0
bot->ton,45,statico,3,0.158,0.9204883939353281,0,0
bot->ton,45,ogni_batch_int,3,0.158,0.7706409052283196,3,96
bot->ton,45,martingala_int,3,0.158,0.9204883939353281,1,32
bot->ton,45,statico,4,0.211,0.9068759945708134,0,0
