src,dst,exp,seed,spazio,terna,in_domain,metodo,bal_acc,n_target,unseen_proto_h,unseen_state_h,roc_auc_target,frazione_attacchi,budget,normali
ton,bot,ton->bot,50,ridotto,ton+bot+cic,False,rifit completo n=32,0.5544993297490522,200477,0.0002992862024072587,0.0,,,32.0,
ton,bot,ton->bot,50,ridotto,ton+bot+cic,False,128 etichette,0.5760777894383101,200477,0.0002992862024072587,0.0,,,128.0,1.0
ton,bot,ton->bot,50,ridotto,ton+bot+cic,False,rifit completo n=128,0.5545042740795868,200477,0.0002992862024072587,0.0,,,128.0,
ton,cic,ton->cic,50,ridotto,ton+bot+cic,False,non adattato,0.4480941211339276,227709,0.053357574799415046,0.0,0.5451887281208272,0.8783139884677373,,
ton,cic,ton->cic,50,ridotto,ton+bot+cic,False,8 etichette,0.6283715186794345,227709,0.053357574799415046,0.0,,,8.0,3.0
ton,cic,ton->cic,50,ridotto,ton+bot+cic,False,rifit completo n=8,0.6091651901490275,227709,0.053357574799415046,0.0,,,8.0,
ton,cic,ton->cic,50,ridotto,ton+bot+cic,False,32 etichette,0.8706115904094768,227709,0.053357574799415046,0.0,,,32.0,3.0
ton,cic,ton->cic,50,ridotto,ton+bot+cic,False,rifit completo n=32,0.8916012658693953,227709,0.053357574799415046,0.0,,,32.0,
ton,cic,ton->cic,50,ridotto,ton+bot+cic,False,128 etichette,0.9009792804593113,227709,0.053357574799415046,0.0,,,128.0,16.0
ton,cic,ton->cic,50,ridotto,ton+bot+cic,False,rifit completo n=128,0.9195546319212872,227709,0.053357574799415046,0.0,,,128.0,
ton,ton,ton->ton,51,ridotto,ton+bot+cic,True,non adattato,0.9609015647800304,42209,0.0,0.0,0.9935648669626502,0.7630837025278969,,
ton,bot,ton->bot,51,ridotto,ton+bot+cic,False,non adattato,0.6437261477987422,200477,0.0002543932720461699,0.0,0.6177681027253669,0.9976206746908622,,
ton,bot,ton->bot,51,ridotto,ton+bot+cic,False,8 etichette,0.7071289470186867,200477,0.0002543932720461699,0.0,,,8.0,4.0
ton,bot,ton->bot,51,ridotto,ton+bot+cic,False,rifit completo n=8,0.538659102991785,200477,0.0002543932720461699,0.0,,,8.0,
ton,bot,ton->bot,51,ridotto,ton+bot+cic,False,32 etichette,0.5391220444645065,200477,0.0002543932720461699,0.0,,,32.0,6.0
ton,bot,ton->bot,51,ridotto,ton+bot+cic,False,rifit completo n=32,0.5325225878090266,200477,0.0002543932720461699,0.0,,,32.0,
ton,bot,ton->bot,51,ridotto,ton+bot+cic,False,128 etichette,0.5466737257497775,200477,0.0002543932720461699,0.0,,,128.0,6.0
ton,bot,ton->bot,51,ridotto,ton+bot+cic,False,rifit completo n=128,0.5324718619759328,200477,0.0002543932720461699,0.0,,,128.0,
ton,cic,ton->cic,51,ridotto,ton+bot+cic,False,non adattato,0.44763768288281786,227709,0.05330487596010698,0.0,0.5392612292035079,0.8783139884677373,,
ton,cic,ton->cic,51,ridotto,ton+bot+cic,False,8 etichette,0.7494473423395285,227709,0.05330487596010698,0.0,,,8.0,1.0
ton,cic,ton->cic,51,ridotto,ton+bot+cic,False,rifit completo n=8,0.6680758821145141,227709,0.05330487596010698,0.0,,,8.0,
ton,cic,ton->cic,51,ridotto,ton+bot+cic,False,32 etichette,0.821893878286646,227709,0.05330487596010698,0.0,,,32.0,3.0
ton,cic,ton->cic,51,ridotto,ton+bot+cic,False,rifit completo n=32,0.9103461743813822,227709,0.05330487596010698,0.0,,,32.0,
ton,cic,ton->cic,51,ridotto,ton+bot+cic,False,128 etichette,0.9237810493244982,227709,0.05330487596010698,0.0,,,128.0,11.0
ton,cic,ton->cic,51,ridotto,ton+bot+cic,False,rifit completo n=128,0.9589240438019588,227709,0.05330487596010698,0.0,,,128.0,
bot,ton,bot->ton,45,ridotto,ton+bot+cic,False,non adattato,0.5623317023403687,211043,0.0,0.212525409513701,0.74269341256683,0.7630814573333397,,
bot,ton,bot->ton,45,ridotto,ton+bot+cic,False,8 etichette,0.7799168802758742,211043,0.0,0.212525409513701,,,8.0,2.0
bot,ton,bot->ton,45,ridotto,ton+bot+cic,False,rifit completo n=8,0.6822243377262802,211043,0.0,0.212525409513701,,,8.0,
bot,ton,bot->ton,45,ridotto,ton+bot+cic,False,32 etichette,0.8493596800241592,211043,0.0,0.212525409513701,,,32.0,13.0
bot,ton,bot->ton,45,ridotto,ton+bot+cic,False,rifit completo n=32,0.9291342748195413,211043,0.0,0.212525409513701,,,32.0,
bot,ton,bot->ton,45,ridotto,ton+bot+cic,False,128 etichette,0.8511495808436906,211043,0.0,0.212525409513701,,,128.0,39.0
bot,ton,bot->ton,45,ridotto,ton+bot+cic,False,rifit completo n=128,0.9431526753149848,211043,0.0,0.212525409513701,,,128.0,
bot,bot,bot->bot,45,ridotto,ton+bot+cic,True,non adattato,0.9927631847984624,733705,0.0,0.0,0.9990898935975591,0.9998705201681874,,
bot,cic,bot->cic,45,ridotto,ton+bot+cic,False,non adattato,0.4297106045869573,227709,0.0,0.0,0.360900238911545,0.8783139884677373,,
bot,cic,bot->cic,45,ridotto,ton+bot+cic,False,8 etichette,0.6839560906394392,227709,0.0,0.0,,,8.0,1.0
bot,cic,bot->cic,45,ridotto,ton+bot+cic,False,rifit completo n=8,0.7353047613090595,227709,0.0,0.0,,,8.0,
bot,cic,bot->cic,45,ridotto,ton+bot+cic,False,32 etichette,0.6762810497476018,227709,0.0,0.0,,,32.0,2.0
bot,cic,bot->cic,45,ridotto,ton+bot+cic,False,rifit completo n=32,0.7611712974508524,227709,0.0,0.0,,,32.0,
bot,cic,bot->cic,45,ridotto,ton+bot+cic,False,128 etichette,0.879285759721785,227709,0.0,0.0,,,128.0,20.0
bot,cic,bot->cic,45,ridotto,ton+bot+cic,False,rifit completo n=128,0.9860638762230893,227709,0.0,0.0,,,128.0,
bot,ton,bot->ton,46,ridotto,ton+bot+cic,False,non adattato,0.568590347981595,211043,0.0,0.212525409513701,0.7550689925051074,0.7630814573333397,,
bot,ton,bot->ton,46,ridotto,ton+bot+cic,False,8 etichette,,211043,0.0,0.212525409513701,,,8.0,0.0
bot,ton,bot->ton,46,ridotto,ton+bot+cic,False,32 etichette,0.7680676044852898,211043,0.0,0.212525409513701,,,32.0,9.0
bot,ton,bot->ton,46,ridotto,ton+bot+cic,False,rifit completo n=32,0.9152678876434499,211043,0.0,0.212525409513701,,,32.0,
bot,ton,bot->ton,46,ridotto,ton+bot+cic,False,128 etichette,0.8385446078754338,211043,0.0,0.212525409513701,,,128.0,34.0
bot,ton,bot->ton,46,ridotto,ton+bot+cic,False,rifit completo n=128,0.9420762811204272,211043,0.0,0.212525409513701,,,128.0,
bot,bot,bot->bot,46,ridotto,ton+bot+cic,True,non adattato,0.9913605321628658,733705,0.0,0.0,0.9992652700165513,0.9998705201681874,,
bot,cic,bot->cic,46,ridotto,ton+bot+cic,False,non adattato,0.43259530838355764,227709,0.0,0.0,0.4049461081237143,0.8783139884677373,,
bot,cic,bot->cic,46,ridotto,ton+bot+cic,False,8 etichette,0.890149376730192,227709,0.0,0.0,,,8.0,2.0
bot,cic,bot->cic,46,ridotto,ton+bot+cic,False,rifit completo n=8,0.9113295431201334,227709,0.0,0.0,,,8.0,
bot,cic,bot->cic,46,ridotto,ton+bot+cic,False,32 etichette,0.8902065718891794,227709,0.0,0.0,,,32.0,6.0
bot,cic,bot->cic,46,ridotto,ton+bot+cic,False,rifit completo n=32,0.9702020045950738,227709,0.0,0.0,,,32.0,
bot,cic,bot->cic,46,ridotto,ton+bot+cic,False,128 etichette,0.852311681307565,227709,0.0,0.0,,,128.0,15.0
bot,cic,bot->cic,46,ridotto,ton+bot+cic,False,rifit completo n=128,0.8952574117570621,227709,0.0,0.0,,,128.0,
bot,ton,bot->ton,47,ridotto,ton+bot+cic,False,non adattato,0.4810413115751694,211043,0.0,0.212525409513701,0.7257790658395584,0.7630814573333397,,
bot,ton,bot->ton,47,ridotto,ton+bot+cic,False,8 etichette,0.873333401452081,211043,0.0,0.212525409513701,,,8.0,2.0
bot,ton,bot->ton,47,ridotto,ton+bot+cic,False,rifit completo n=8,0.7740156026628926,211043,0.0,0.212525409513701,,,8.0,
bot,ton,bot->ton,47,ridotto,ton+bot+cic,False,32 etichette,0.8694836622952801,211043,0.0,0.212525409513701,,,32.0,5.0
bot,ton,bot->ton,47,ridotto,ton+bot+cic,False,rifit completo n=32,0.8133204593376315,211043,0.0,0.212525409513701,,,32.0,
bot,ton,bot->ton,47,ridotto,ton+bot+cic,False,128 etichette,0.9063505030746453,211043,0.0,0.212525409513701,,,128.0,27.0
bot,ton,bot->ton,47,ridotto,ton+bot+cic,False,rifit completo n=128,0.9383455198177684,211043,0.0,0.212525409513701,,,128.0,
bot,bot,bot->bot,47,ridotto,ton+bot+cic,True,non adattato,0.9949762135194449,733705,0.0,0.0,0.9994052339583848,0.9998705201681874,,
bot,cic,bot->cic,47,ridotto,ton+bot+cic,False,non adattato,0.4278048365152116,227709,0.0,0.0,0.4177635776282074,0.8783139884677373,,
bot,cic,bot->cic,47,ridotto,ton+bot+cic,False,8 etichette,0.8428781817830906,227709,0.0,0.0,,,8.0,4.0
bot,cic,bot->cic,47,ridotto,ton+bot+cic,False,rifit completo n=8,0.9608959358396697,227709,0.0,0.0,,,8.0,
bot,cic,bot->cic,47,ridotto,ton+bot+cic,False,32 etichette,0.7934642866931867,227709,0.0,0.0,,,32.0,3.0
bot,cic,bot->cic,47,ridotto,ton+bot+cic,False,rifit completo n=32,0.8665953453816024,227709,0.0,0.0,,,32.0,
bot,cic,bot->cic,47,ridotto,ton+bot+cic,False,128 etichette,0.882473303309343,227709,0.0,0.0,,,128.0,15.0
bot,cic,bot->cic,47,ridotto,ton+bot+cic,False,rifit completo n=128,0.9662311811430915,227709,0.0,0.0,,,128.0,
bot,ton,bot->ton,48,ridotto,ton+bot+cic,False,non adattato,0.5605573456157672,211043,0.0,0.212525409513701,0.8636717248188371,0.7630814573333397,,
bot,ton,bot->ton,48,ridotto,ton+bot+cic,False,8 etichette,0.5002070285326321,211043,0.0,0.212525409513701,,,8.0,1.0
bot,ton,bot->ton,48,ridotto,ton+bot+cic,False,rifit completo n=8,0.4890580734066804,211043,0.0,0.212525409513701,,,8.0,
bot,ton,bot->ton,48,ridotto,ton+bot+cic,False,32 etichette,0.8451284868611413,211043,0.0,0.212525409513701,,,32.0,12.0
bot,ton,bot->ton,48,ridotto,ton+bot+cic,False,rifit completo n=32,0.9302524038048993,211043,0.0,0.212525409513701,,,32.0,
bot,ton,bot->ton,48,ridotto,ton+bot+cic,False,128 etichette,0.8478223335401569,211043,0.0,0.212525409513701,,,128.0,40.0
bot,ton,bot->ton,48,ridotto,ton+bot+cic,False,rifit completo n=128,0.9474492628802181,211043,0.0,0.212525409513701,,,128.0,
bot,bot,bot->bot,48,ridotto,ton+bot+cic,True,non adattato,0.9924891972573984,733705,0.0,0.0,0.9989430064303491,0.9998705201681874,,
bot,cic,bot->cic,48,ridotto,ton+bot+cic,False,non adattato,0.43162652324154605,227709,0.0,0.0,0.4188771453318416,0.8783139884677373,,
bot,cic,bot->cic,48,ridotto,ton+bot+cic,False,8 etichette,0.6675792073668372,227709,0.0,0.0,,,8.0,2.0
bot,cic,bot->cic,48,ridotto,ton+bot+cic,False,rifit completo n=8,0.8768201701444986,227709,0.0,0.0,,,8.0,
bot,cic,bot->cic,48,ridotto,ton+bot+cic,False,32 etichette,0.8307562114823128,227709,0.0,0.0,,,32.0,4.0
bot,cic,bot->cic,48,ridotto,ton+bot+cic,False,rifit completo n=32,0.9697812742511618,227709,0.0,0.0,,,32.0,
bot,cic,bot->cic,48,ridotto,ton+bot+cic,False,128 etichette,0.8525996956951869,227709,0.0,0.0,,,128.0,18.0
bot,cic,bot->cic,48,ridotto,ton+bot+cic,False,rifit completo n=128,0.9735743208293288,227709,0.0,0.0,,,128.0,
bot,ton,bot->ton,49,ridotto,ton+bot+cic,False,non adattato,0.4841517104127469,211043,0.0,0.212525409513701,0.7520526482989016,0.7630814573333397,,
bot,ton,bot->ton,49,ridotto,ton+bot+cic,False,8 etichette,0.8332799524597863,211043,0.0,0.212525409513701,,,8.0,3.0
bot,ton,bot->ton,49,ridotto,ton+bot+cic,False,rifit completo n=8,0.7540380116270631,211043,0.0,0.212525409513701,,,8.0,
bot,ton,bot->ton,49,ridotto,ton+bot+cic,False,32 etichette,0.8182400542109871,211043,0.0,0.212525409513701,,,32.0,14.0
bot,ton,bot->ton,49,ridotto,ton+bot+cic,False,rifit completo n=32,0.8820247392604815,211043,0.0,0.212525409513701,,,32.0,
bot,ton,bot->ton,49,ridotto,ton+bot+cic,False,128 etichette,0.8569814545857777,211043,0.0,0.212525409513701,,,128.0,35.0
bot,ton,bot->ton,49,ridotto,ton+bot+cic,False,rifit completo n=128,0.9483895819338215,211043,0.0,0.212525409513701,,,128.0,
bot,bot,bot->bot,49,ridotto,ton+bot+cic,True,non adattato,0.9926554981529696,733705,0.0,0.0,0.9990297583901958,0.9998705201681874,,
bot,cic,bot->cic,49,ridotto,ton+bot+cic,False,non adattato,0.44210514769569453,227709,0.0,0.0,0.4595232179977624,0.8783139884677373,,
bot,cic,bot->cic,49,ridotto,ton+bot+cic,False,8 etichette,0.553548650945962,227709,0.0,0.0,,,8.0,1.0
bot,cic,bot->cic,49,ridotto,ton+bot+cic,False,rifit completo n=8,0.719127165174038,227709,0.0,0.0,,,8.0,
bot,cic,bot->cic,49,ridotto,ton+bot+cic,False,32 etichette,0.8627107455673135,227709,0.0,0.0,,,32.0,5.0
bot,cic,bot->cic,49,ridotto,ton+bot+cic,False,rifit completo n=32,0.8945835755073541,227709,0.0,0.0,,,32.0,
bot,cic,bot->cic,49,ridotto,ton+bot+cic,False,128 etichette,0.9022808101234964,227709,0.0,0.0,,,128.0,19.0
bot,cic,bot->cic,49,ridotto,ton+bot+cic,False,rifit completo n=128,0.9016211347824508,227709,0.0,0.0,,,128.0,
bot,ton,bot->ton,50,ridotto,ton+bot+cic,False,non adattato,0.4851608531261837,211043,0.0,0.212525409513701,0.7129538261830691,0.7630814573333397,,
bot,ton,bot->ton,50,ridotto,ton+bot+cic,False,8 etichette,0.5199340769273966,211043,0.0,0.212525409513701,,,8.0,1.0
bot,ton,bot->ton,50,ridotto,ton+bot+cic,False,rifit completo n=8,0.469086131828203,211043,0.0,0.212525409513701,,,8.0,
bot,ton,bot->ton,50,ridotto,ton+bot+cic,False,32 etichette,0.6223995754188387,211043,0.0,0.212525409513701,,,32.0,2.0
bot,ton,bot->ton,50,ridotto,ton+bot+cic,False,rifit completo n=32,0.46873197895626506,211043,0.0,0.212525409513701,,,32.0,
bot,ton,bot->ton,50,ridotto,ton+bot+cic,False,128 etichette,0.7343912164764672,211043,0.0,0.212525409513701,,,128.0,14.0
bot,ton,bot->ton,50,ridotto,ton+bot+cic,False,rifit completo n=128,0.4793735232834603,211043,0.0,0.212525409513701,,,128.0,
bot,bot,bot->bot,50,ridotto,ton+bot+cic,True,non adattato,0.9930037758482027,733705,0.0,0.0,0.9988958424058674,0.9998705201681874,,
bot,cic,bot->cic,50,ridotto,ton+bot+cic,False,non adattato,0.4599241109386842,227709,0.0,0.0,0.424669644249161,0.8783139884677373,,
bot,cic,bot->cic,50,ridotto,ton+bot+cic,False,8 etichette,0.7857851383611766,227709,0.0,0.0,,,8.0,1.0
bot,cic,bot->cic,50,ridotto,ton+bot+cic,False,rifit completo n=8,0.6591237197741072,227709,0.0,0.0,,,8.0,
bot,cic,bot->cic,50,ridotto,ton+bot+cic,False,32 etichette,0.8173633380297878,227709,0.0,0.0,,,32.0,3.0
bot,cic,bot->cic,50,ridotto,ton+bot+cic,False,rifit completo n=32,0.8532798835452883,227709,0.0,0.0,,,32.0,
bot,cic,bot->cic,50,ridotto,ton+bot+cic,False,128 etichette,0.8749077610605983,227709,0.0,0.0,,,128.0,16.0
bot,cic,bot->cic,50,ridotto,ton+bot+cic,False,rifit completo n=128,0.908965416383003,227709,0.0,0.0,,,128.0,
bot,ton,bot->ton,51,ridotto,ton+bot+cic,False,non adattato,0.4801245498407257,211043,0.0,0.212525409513701,0.7629467302521686,0.7630814573333397,,
bot,ton,bot->ton,51,ridotto,ton+bot+cic,False,8 etichette,,211043,0.0,0.212525409513701,,,8.0,0.0
bot,ton,bot->ton,51,ridotto,ton+bot+cic,False,32 etichette,,211043,0.0,0.212525409513701,,,32.0,0.0
bot,ton,bot->ton,51,ridotto,ton+bot+cic,False,128 etichette,,211043,0.0,0.212525409513701,,,128.0,0.0
bot,bot,bot->bot,51,ridotto,ton+bot+cic,True,non adattato,0.9940601954717083,733705,0.0,0.0,0.9992593081509678,0.9998705201681874,,
bot,cic,bot->cic,51,ridotto,ton+bot+cic,False,non adattato,0.4275756899382872,227709,0.0,0.0,0.445350023638529,0.8783139884677373,,
bot,cic,bot->cic,51,ridotto,ton+bot+cic,False,8 etichette,0.7940202437004452,227709,0.0,0.0,,,8.0,1.0
bot,cic,bot->cic,51,ridotto,ton+bot+cic,False,rifit completo n=8,0.7477846157811712,227709,0.0,0.0,,,8.0,
bot,cic,bot->cic,51,ridotto,ton+bot+cic,False,32 etichette,0.6803911527468891,227709,0.0,0.0,,,32.0,3.0
bot,cic,bot->cic,51,ridotto,ton+bot+cic,False,rifit completo n=32,0.8354698629922577,227709,0.0,0.0,,,32.0,
bot,cic,bot->cic,51,ridotto,ton+bot+cic,False,128 etichette,0.857808661250455,227709,0.0,0.0,,,128.0,11.0
bot,cic,bot->cic,51,ridotto,ton+bot+cic,False,rifit completo n=128,0.9883099365312982,227709,0.0,0.0,,,128.0,
cic,ton,cic->ton,45,ridotto,ton+bot+cic,False,non adattato,0.5222548192718715,211043,0.0,0.29760285818529875,0.5064783830405545,0.7630814573333397,,
cic,ton,cic->ton,45,ridotto,ton+bot+cic,False,8 etichette,0.6041514052000072,211043,0.0,0.29760285818529875,,,8.0,2.0
cic,ton,cic->ton,45,ridotto,ton+bot+cic,False,rifit completo n=8,0.7380956614221647,211043,0.0,0.29760285818529875,,,8.0,
cic,ton,cic->ton,45,ridotto,ton+bot+cic,False,32 etichette,0.7854828192830136,211043,0.0,0.29760285818529875,,,32.0,13.0
cic,ton,cic->ton,45,ridotto,ton+bot+cic,False,rifit completo n=32,0.9326839477344993,211043,0.0,0.29760285818529875,,,32.0,
cic,ton,cic->ton,45,ridotto,ton+bot+cic,False,128 etichette,0.6893871661164643,211043,0.0,0.29760285818529875,,,128.0,39.0
cic,ton,cic->ton,45,ridotto,ton+bot+cic,False,rifit completo n=128,0.9558171254513446,211043,0.0,0.29760285818529875,,,128.0,
cic,bot,cic->bot,45,ridotto,ton+bot+cic,False,non adattato,0.18129015199161425,200477,0.0,0.002124932037091537,0.1284025786163522,0.9976206746908622,,
cic,bot,cic->bot,45,ridotto,ton+bot+cic,False,8 etichette,0.8193569180383498,200477,0.0,0.002124932037091537,,,8.0,1.0
cic,bot,cic->bot,45,ridotto,ton+bot+cic,False,rifit completo n=8,0.6944731195843955,200477,0.0,0.002124932037091537,,,8.0,
cic,bot,cic->bot,45,ridotto,ton+bot+cic,False,32 etichette,0.8534857814673642,200477,0.0,0.002124932037091537,,,32.0,7.0
cic,bot,cic->bot,45,ridotto,ton+bot+cic,False,rifit completo n=32,0.6765757421805385,200477,0.0,0.002124932037091537,,,32.0,
cic,bot,cic->bot,45,ridotto,ton+bot+cic,False,128 etichette,0.8246828214048223,200477,0.0,0.002124932037091537,,,128.0,7.0
cic,bot,cic->bot,45,ridotto,ton+bot+cic,False,rifit completo n=128,0.6807535048065783,200477,0.0,0.002124932037091537,,,128.0,
cic,cic,cic->cic,45,ridotto,ton+bot+cic,True,non adattato,0.9902945597257308,85542,0.0,0.0,0.9956134811439913,0.9352131116878258,,
cic,ton,cic->ton,46,ridotto,ton+bot+cic,False,non adattato,0.5209335262010767,211043,0.0,0.29760285818529875,0.4875823702986159,0.7630814573333397,,
cic,ton,cic->ton,46,ridotto,ton+bot+cic,False,8 etichette,0.5108357318789487,211043,0.0,0.29760285818529875,,,8.0,1.0
cic,ton,cic->ton,46,ridotto,ton+bot+cic,False,rifit completo n=8,0.5538875860480025,211043,0.0,0.29760285818529875,,,8.0,
cic,ton,cic->ton,46,ridotto,ton+bot+cic,False,32 etichette,0.6348913663980073,211043,0.0,0.29760285818529875,,,32.0,9.0
cic,ton,cic->ton,46,ridotto,ton+bot+cic,False,rifit completo n=32,0.903087836148353,211043,0.0,0.29760285818529875,,,32.0,
cic,ton,cic->ton,46,ridotto,ton+bot+cic,False,128 etichette,0.7999367355000438,211043,0.0,0.29760285818529875,,,128.0,34.0
cic,ton,cic->ton,46,ridotto,ton+bot+cic,False,rifit completo n=128,0.9414833318288817,211043,0.0,0.29760285818529875,,,128.0,
cic,bot,cic->bot,46,ridotto,ton+bot+cic,False,non adattato,0.19105594863731656,200477,0.0,0.0022197060011871685,0.13765227987421386,0.9976206746908622,,
cic,bot,cic->bot,46,ridotto,ton+bot+cic,False,8 etichette,,200477,0.0,0.0022197060011871685,,,8.0,0.0
cic,bot,cic->bot,46,ridotto,ton+bot+cic,False,32 etichette,,200477,0.0,0.0022197060011871685,,,32.0,0.0
cic,bot,cic->bot,46,ridotto,ton+bot+cic,False,128 etichette,0.8635314932618076,200477,0.0,0.0022197060011871685,,,128.0,2.0
cic,bot,cic->bot,46,ridotto,ton+bot+cic,False,rifit completo n=128,0.6553760237370596,200477,0.0,0.0022197060011871685,,,128.0,
cic,cic,cic->cic,46,ridotto,ton+bot+cic,True,non adattato,0.9904625,85542,0.0,0.0,0.9954838776614939,0.9352131116878258,,
cic,ton,cic->ton,47,ridotto,ton+bot+cic,False,non adattato,0.6871948656569984,211043,0.0,0.29760285818529875,0.5438390976323093,0.7630814573333397,,
cic,ton,cic->ton,47,ridotto,ton+bot+cic,False,8 etichette,0.7156256631606198,211043,0.0,0.29760285818529875,,,8.0,2.0
cic,ton,cic->ton,47,ridotto,ton+bot+cic,False,rifit completo n=8,0.8145983390705811,211043,0.0,0.29760285818529875,,,8.0,
cic,ton,cic->ton,47,ridotto,ton+bot+cic,False,32 etichette,0.753556338269093,211043,0.0,0.29760285818529875,,,32.0,5.0
cic,ton,cic->ton,47,ridotto,ton+bot+cic,False,rifit completo n=32,0.8197179915114778,211043,0.0,0.29760285818529875,,,32.0,
cic,ton,cic->ton,47,ridotto,ton+bot+cic,False,128 etichette,0.7384227939276395,211043,0.0,0.29760285818529875,,,128.0,27.0
cic,ton,cic->ton,47,ridotto,ton+bot+cic,False,rifit completo n=128,0.9346650742991229,211043,0.0,0.29760285818529875,,,128.0,
cic,bot,cic->bot,47,ridotto,ton+bot+cic,False,non adattato,0.4045749528301887,200477,0.0,0.0022296822079340773,0.34706026205450735,0.9976206746908622,,
cic,bot,cic->bot,47,ridotto,ton+bot+cic,False,8 etichette,,200477,0.0,0.0022296822079340773,,,8.0,0.0
cic,bot,cic->bot,47,ridotto,ton+bot+cic,False,32 etichette,,200477,0.0,0.0022296822079340773,,,32.0,0.0
cic,bot,cic->bot,47,ridotto,ton+bot+cic,False,128 etichette,,200477,0.0,0.0022296822079340773,,,128.0,0.0
cic,cic,cic->cic,47,ridotto,ton+bot+cic,True,non adattato,0.9912668395885962,85542,0.0,0.0,0.9958263961566223,0.9352131116878258,,
cic,ton,cic->ton,48,ridotto,ton+bot+cic,False,non adattato,0.5170589573592146,211043,0.0,0.29760285818529875,0.5021887382872897,0.7630814573333397,,
cic,ton,cic->ton,48,ridotto,ton+bot+cic,False,8 etichette,,211043,0.0,0.29760285818529875,,,8.0,0.0
cic,ton,cic->ton,48,ridotto,ton+bot+cic,False,32 etichette,0.729132633411172,211043,0.0,0.29760285818529875,,,32.0,12.0
cic,ton,cic->ton,48,ridotto,ton+bot+cic,False,rifit completo n=32,0.9227829816745059,211043,0.0,0.29760285818529875,,,32.0,
cic,ton,cic->ton,48,ridotto,ton+bot+cic,False,128 etichette,0.8320962700389257,211043,0.0,0.29760285818529875,,,128.0,40.0
cic,ton,cic->ton,48,ridotto,ton+bot+cic,False,rifit completo n=128,0.9606797711786279,211043,0.0,0.29760285818529875,,,128.0,
cic,bot,cic->bot,48,ridotto,ton+bot+cic,False,non adattato,0.24905115828092242,200477,0.0,0.0022546227248013487,0.11724450733752621,0.9976206746908622,,
cic,bot,cic->bot,48,ridotto,ton+bot+cic,False,8 etichette,0.7326546660225545,200477,0.0,0.0022546227248013487,,,8.0,1.0
cic,bot,cic->bot,48,ridotto,ton+bot+cic,False,rifit completo n=8,0.5806963485318625,200477,0.0,0.0022546227248013487,,,8.0,
cic,bot,cic->bot,48,ridotto,ton+bot+cic,False,32 etichette,0.834493368691708,200477,0.0,0.0022546227248013487,,,32.0,12.0
cic,bot,cic->bot,48,ridotto,ton+bot+cic,False,rifit completo n=32,0.6838484654917104,200477,0.0,0.0022546227248013487,,,32.0,
cic,bot,cic->bot,48,ridotto,ton+bot+cic,False,128 etichette,0.6328760495116187,200477,0.0,0.0022546227248013487,,,128.0,37.0
cic,bot,cic->bot,48,ridotto,ton+bot+cic,False,rifit completo n=128,0.6692931704380038,200477,0.0,0.0022546227248013487,,,128.0,
cic,cic,cic->cic,48,ridotto,ton+bot+cic,True,non adattato,0.99051875,85542,0.0,0.0,0.9955688988632263,0.9352131116878258,,
cic,ton,cic->ton,49,ridotto,ton+bot+cic,False,non adattato,0.5185593170147104,211043,0.0,0.29760285818529875,0.49973136243115196,0.7630814573333397,,
cic,ton,cic->ton,49,ridotto,ton+bot+cic,False,8 etichette,0.6067237935467151,211043,0.0,0.29760285818529875,,,8.0,3.0
cic,ton,cic->ton,49,ridotto,ton+bot+cic,False,rifit completo n=8,0.7555894227857276,211043,0.0,0.29760285818529875,,,8.0,
cic,ton,cic->ton,49,ridotto,ton+bot+cic,False,32 etichette,0.657470239035351,211043,0.0,0.29760285818529875,,,32.0,14.0
cic,ton,cic->ton,49,ridotto,ton+bot+cic,False,rifit completo n=32,0.8756399061415818,211043,0.0,0.29760285818529875,,,32.0,
cic,ton,cic->ton,49,ridotto,ton+bot+cic,False,128 etichette,0.8396566552784526,211043,0.0,0.29760285818529875,,,128.0,35.0
cic,ton,cic->ton,49,ridotto,ton+bot+cic,False,rifit completo n=128,0.945396767485609,211043,0.0,0.29760285818529875,,,128.0,
cic,bot,cic->bot,49,ridotto,ton+bot+cic,False,non adattato,0.20358738469601678,200477,0.0,0.0022446465180544404,0.12562430817610065,0.9976206746908622,,
cic,bot,cic->bot,49,ridotto,ton+bot+cic,False,8 etichette,,200477,0.0,0.0022446465180544404,,,8.0,0.0
cic,bot,cic->bot,49,ridotto,ton+bot+cic,False,32 etichette,,200477,0.0,0.0022446465180544404,,,32.0,0.0
cic,bot,cic->bot,49,ridotto,ton+bot+cic,False,128 etichette,,200477,0.0,0.0022446465180544404,,,128.0,0.0
cic,cic,cic->cic,49,ridotto,ton+bot+cic,True,non adattato,0.9903785298628653,85542,0.0,0.0,0.9953834197942979,0.9352131116878258,,
cic,ton,cic->ton,50,ridotto,ton+bot+cic,False,non adattato,0.6537339059133275,211043,0.0,0.29760285818529875,0.6527320720552895,0.7630814573333397,,
cic,ton,cic->ton,50,ridotto,ton+bot+cic,False,8 etichette,,211043,0.0,0.29760285818529875,,,8.0,0.0
cic,ton,cic->ton,50,ridotto,ton+bot+cic,False,32 etichette,,211043,0.0,0.29760285818529875,,,32.0,0.0
cic,ton,cic->ton,50,ridotto,ton+bot+cic,False,128 etichette,,211043,0.0,0.29760285818529875,,,128.0,0.0
cic,bot,cic->bot,50,ridotto,ton+bot+cic,False,non adattato,0.40123636268343815,200477,0.0,0.002239658414680986,0.3490569234800839,0.9976206746908622,,
